,Rand index,Adjusted Rand index,Mutual information,Adjusted mutual information,Normalized mutual information,Clustering accuracy,Fowlkes-Mallows index,Homogeneity,Completeness
DistalPhalanxOutlineCorrect,0.5081054018445321,0.01150541148144409,0.0028047754669510926,0.0015471546166045524,0.004419379844227638,0.5702898550724638,0.5586512430483339,0.0041295690157594845,0.004752960247713432
DistalPhalanxTW,0.7711291836096341,0.34519463619155166,0.7297232741453119,0.44417843514064426,0.4711793945909994,0.518705035971223,0.4943958357215267,0.4447192246641258,0.5052172851183615
ECG200,0.5868888888888888,0.148168253045887,0.06212647603937915,0.09349070841985829,0.10160360470238602,0.7089999999999999,0.6718586091153369,0.09507919512249541,0.21988528868179688
ECG5000,0.785590042231607,0.5602502890628968,0.6030899343636882,0.5482801428051494,0.548977699392666,0.6987555555555557,0.7386294333113201,0.6629428741870893,0.470040561436205
ECGFiveDays,0.6566431677605812,0.31348359381299945,0.19052167947603377,0.28166703431328555,0.28221351206657497,0.756562137049942,0.6950123028830766,0.27487136883660374,0.3905869414063967
EOGHorizontalSignal,0.8356101069772425,0.10659902835403456,0.7225413695007911,0.24725111650370013,0.305984794477428,0.2831491712707182,0.1979706293321365,0.2907916803125726,0.3228943132526124
EOGVerticalSignal,0.8407370563658345,0.09909835773474482,0.6427434629509828,0.21456701978594203,0.27203803851595953,0.29364640883977894,0.1872267478645115,0.25867647098265334,0.28694678311635663
Earthquakes,0.5172766134918152,-0.0824505942411304,0.04699077008641407,0.08444850415756862,0.09025996303243147,0.5856115107913669,0.6418425837323388,0.08327231219971842,0.19864354079834595
ElectricDevices,0.7905696159629119,0.333584238768037,0.7348981088592594,0.4209910882503375,0.42177684239049124,0.49950719751005057,0.4646258420223428,0.40129871290954816,0.44713285544800946
EthanolLevel,0.5786340681362725,-0.0005209944801008108,0.007322876214186642,-0.0015075540006351759,0.005756531340931842,0.2838,0.2912571333468941,0.005282460536600007,0.006343853800879715
FaceAll,0.8896264376876483,0.45654757182192907,1.6734441311007764,0.6944071636148486,0.7011104978557705,0.6437278106508877,0.5241571872696726,0.6795723302625872,0.7260725363479424
FaceFour,0.6975705329153605,0.3446657083498021,0.5619032324747906,0.4557906863479643,0.4771296252475448,0.5511363636363636,0.568934752415655,0.41331995462351345,0.5697438836390692
FacesUCR,0.8844528086276471,0.3961314291470354,1.5887085570981907,0.646665153005204,0.6528512524067518,0.592,0.4666834688841771,0.6239664315236025,0.6856546930438057
FiftyWords,0.9550631747107516,0.4358017551276273,2.4944617674993683,0.5924070937242603,0.7281945602039084,0.5206593406593406,0.4613973255551159,0.7215867333202935,0.7349808901950998
Fish,0.8845320197044335,0.5984757789273369,1.3436994509773783,0.7215084527280159,0.7364141247274472,0.7211428571428571,0.6755879334519791,0.6922996866650607,0.7901240248051364
FordA,0.5483080616628759,0.09660942229980389,0.05601849460895063,0.08099060626752669,0.08149908193474252,0.6261363636363636,0.5548895600228382,0.08087667775684022,0.08213216415388692
FordB,0.5514785820018618,0.10314506361173474,0.062127083202494084,0.09338112865536749,0.09425856188167432,0.6530864197530865,0.5896427704783965,0.08963674220091268,0.10077884012253205
FreezerRegularTrain,0.6249589822221401,0.24996259310895028,0.13514355550419127,0.19631931011715437,0.1965003754792069,0.7349122807017543,0.6521113794536444,0.19497093733399934,0.29834039852280625
FreezerSmallTrain,0.5793952695005326,0.15891156169897847,0.09941201170508242,0.1538293599659181,0.15409831635153254,0.6698245614035088,0.6549164745801692,0.1434212162917181,0.1853309906951807
GunPoint,0.5192125279642059,0.03935558296269907,0.04015222220115746,0.060678753372810146,0.06484673793306059,0.5613333333333334,0.5489897655380904,0.057934841608981456,0.1736682137818975
GunPointAgeSpan,0.5321318063090215,0.06519697675471117,0.05306467697977507,0.08531738753168197,0.0874185900660995,0.6177215189873417,0.6008066565099355,0.07656499609998921,0.20514368209114742
GunPointMaleVersusFemale,0.6063552340767531,0.21294962026098982,0.17480821151151457,0.27781782645723563,0.27955606589282167,0.6876582278481013,0.6953301259311623,0.25266239146748815,0.4230398227294546
GunPointOldVersusYoung,0.5293822667071074,0.058995493740509906,0.05890262081565456,0.09724904420521772,0.09959167201929252,0.6053968253968254,0.5879271435769482,0.08511779953424005,0.12213145287406937
Ham,0.4977655677655678,-0.000817418715674921,0.005087503090947111,0.002354478469663942,0.010116871295207174,0.5304761904761903,0.5881458926095429,0.007344040644312123,0.12079124014276248
HandOutlines,0.5408935765033327,0.0073925956637212785,0.004445215091552797,0.007793750600913097,0.012932882436869578,0.6451351351351351,0.7322407065245062,0.006806263191846566,0.14981339132049795
Haptics,0.664302635475274,0.05154755806512967,0.12170538418776551,0.06611826038171965,0.08055846817681969,0.32045454545454544,0.2660226690978114,0.07569006688634729,0.08645115199287082
Herring,0.5118551587301587,0.015253707971118718,0.00943650729321802,0.0009848493723929185,0.014841381981097166,0.5921875,0.6061664025703255,0.013970395396569777,0.11651204676329799
HouseTwenty,0.7159663865546219,0.4266979333039728,0.26205109014573724,0.39788112594178954,0.40190726503978713,0.7983193277310925,0.7833831696171684,0.3851731575142933,0.5274439628144774
InlineSkate,0.6966398410332836,0.035370370354998446,0.16960255848350617,0.08175174945600334,0.09739108326726827,0.2389090909090909,0.2164306493330277,0.08837579104701494,0.10882529502687613
InsectEPGRegularTrain,0.7502169970203394,0.49930901873265154,0.49578890819608706,0.5258399615841025,0.5302312789246922,0.736144578313253,0.7188076325705137,0.4851998126683765,0.5983376969047367
InsectEPGSmallTrain,0.7481895323228398,0.4771518015003073,0.5020818879864557,0.5141686499718677,0.5183420946384387,0.7357429718875501,0.6886889391090356,0.4913583865391035,0.5571085602201891
InsectWingbeatSound,0.8627421766936674,0.3284487296273949,1.13094823793157,0.5033131679332997,0.5079954870792692,0.4585353535353535,0.41129707889714523,0.47164204824164024,0.5507339496275045
ItalyPowerDemand,0.550871421386787,0.10216681801888897,0.08108136149476046,0.12949204726238603,0.1303067002130843,0.6121477162293488,0.6474048255442335,0.11697639536157649,0.16794583747624586
LargeKitchenAppliances,0.5111415329768271,0.009744528951952445,0.017121655822804224,0.01233825983388915,0.0169857703295555,0.39093333333333335,0.40343553876500005,0.015584802754720212,0.019011460842824197
Lightning2,0.49770491803278694,-0.003334324008084432,0.006404323825431549,-0.002110686128528761,0.01182787823261484,0.5491803278688525,0.5241154732780129,0.00928453389354578,0.02375969099858965
Lightning7,0.7804794520547944,0.30103091093294243,0.9498964132779826,0.47267446209862785,0.5471845482895512,0.5616438356164384,0.4399143121719854,0.5052579091803817,0.5998943449977409
Mallat,0.9309273234024904,0.7353431558078937,1.7248346636082375,0.8867779355268613,0.8873860142046508,0.7201279317697227,0.7883001787961077,0.8294843084227432,0.9541224810892915
Meat,0.6848587570621467,0.39496596729392075,0.4781566905655329,0.5000131215201126,0.5131273802122117,0.6633333333333332,0.6612492653447621,0.4352369762268188,0.6594397904744774
MedicalImages,0.6556071007558422,0.04090937755278425,0.5200260481960528,0.2544988028819352,0.27732548392056466,0.2736842105263158,0.24854972954196336,0.3044745359765722,0.25479715427044397
MiddlePhalanxOutlineAgeGroup,0.5205670146846616,0.04881306952572962,0.09754352099418824,0.0995294921608966,0.11367511023324454,0.4941558441558441,0.4911029109170175,0.09985873987355147,0.15325308246948316
MiddlePhalanxOutlineCorrect,0.5128332740846071,0.012498517505393453,0.005112451672912504,0.007546385259639086,0.01127929036634841,0.5848797250859106,0.6823815883169956,0.007483221648219321,0.13305836898744933
MiddlePhalanxTW,0.7669892199303965,0.32364083742506916,0.6942744760769438,0.41969240810875014,0.44475731354064296,0.4967532467532467,0.4741864193967086,0.42182805707260174,0.4749285364030308
MixedShapesRegularTrain,0.8979920383790958,0.7095365388126994,1.1689266067974529,0.7530687357832434,0.7535962784048781,0.8409484536082475,0.7770686059058242,0.7406332489099196,0.7681110802659107
MixedShapesSmallTrain,0.8604272396311796,0.5952502440173827,1.0449976700447012,0.6725716856801512,0.6732708405428383,0.7765773195876289,0.6858413848871312,0.6621117313677607,0.6855643423199245
MoteStrain,0.5796712151045937,0.15748424554919016,0.10911984584984051,0.17581634973132299,0.1764447256479343,0.6670926517571885,0.6575294165214377,0.15812623875979598,0.22069519928665948
NonInvasiveFetalECGThorax1,0.9715415908749346,0.5494677754417066,2.918986891756783,0.8115208718485694,0.8305913166868744,0.6196437659033079,0.5853621443600431,0.782299563587693,0.8853057828436406
NonInvasiveFetalECGThorax2,0.974181475205091,0.5838454367911631,3.0110574447291656,0.8338192024633191,0.8514864940060789,0.6295165394402036,0.6173169547971441,0.8069748211618109,0.9012910371268095
OSULeaf,0.901738623503995,0.6850844761857248,1.333731109840313,0.7759336994521886,0.7831953763800602,0.7665289256198348,0.7486053067735515,0.7589141296113937,0.8102181163679824
OliveOil,0.7767816091954023,0.5168307459845132,0.6860234286416633,0.5283455120615168,0.5831894211346867,0.7433333333333334,0.6845715896213114,0.5297525468503644,0.6604301324106998
PhalangesOutlinesCorrect,0.5205794594359354,0.034674448226935925,0.00903916644795234,0.013107345831697,0.014000162535897606,0.6027972027972028,0.5614521515583528,0.013544611423383668,0.014487445047654252
Phoneme,0.9094319383676787,0.11112177904763329,1.0020542596829447,0.24935749490560594,0.316022969292498,0.2220991561181435,0.15938036854265777,0.30632140036107836,0.32641587630289215
PigAirwayPressure,0.9592670011148272,0.10840085203457402,2.4977373617293375,0.19330320833232084,0.6684232959228235,0.3543269230769231,0.13621361579111962,0.6321395336823397,0.7092266055871582
PigArtPressure,0.9858045336306205,0.5898465037959156,3.480001255646569,0.7239278274797525,0.898604620959139,0.7004807692307692,0.6063703860601062,0.8807356628702104,0.9172219465715316
PigCVP,0.986371237458194,0.6057146551507048,3.4895824802844415,0.7347695969743444,0.9021325400217199,0.7254807692307692,0.6220323292828076,0.8831605258552029,0.921955477436138
Plane,0.983956043956044,0.9390716072452541,1.8469948977896102,0.9675830675211412,0.9709762699561614,0.9533333333333335,0.9500051297297466,0.961058675295666,0.9816387863311323
PowerCons,0.5066356300434512,0.017555393679665268,0.02299996238549206,0.03998698233907863,0.04289557175320139,0.5361111111111111,0.6684140364311941,0.03318193167418208,0.5736068683127286
ProximalPhalanxOutlineAgeGroup,0.782156862745098,0.546505738583322,0.49452145369364037,0.4977560245052257,0.5029108959907899,0.715609756097561,0.7274220395184041,0.5377235810608426,0.47234027571899173
ProximalPhalanxOutlineCorrect,0.5412110439625548,0.06543021493716773,0.07540079212115738,0.1140678758097304,0.11616204098029952,0.6457044673539519,0.5922739027654449,0.1208473397405597,0.21182653034993487
ProximalPhalanxTW,0.8097226207556192,0.47995355560682124,0.8561197003429092,0.5434120855214052,0.5619010063846039,0.6039024390243902,0.6078189451030089,0.5996699557250158,0.5298236154259403
RefrigerationDevices,0.5453347593582889,0.056530983699916694,0.0698712808342945,0.06503675197794387,0.06988423011483082,0.44320000000000004,0.41883088737400803,0.06359958063003482,0.07916302389078986
Rock,0.7970612244897959,0.506011275508094,0.7396040248591179,0.5544220143323022,0.5889127120485586,0.68,0.6494918658774378,0.5760712426125043,0.6053051101016513
ScreenType,0.560529055258467,0.05256377246344357,0.07754017139193103,0.06822118648286117,0.07317765945893454,0.4464,0.3938054764201701,0.07058010564030376,0.07625109821302867
SemgHandGenderCh2,0.5298146911519199,0.015613948198298422,0.015033751982501032,0.032470671360965424,0.033890573388536,0.6185,0.6413555687115895,0.023220063362931236,0.1765160020480387
SemgHandMovementCh2,0.6810343974263796,0.04787470472027617,0.22898804333242917,0.12318512624716851,0.13841159034332504,0.2944444444444444,0.2434481274470306,0.1278006603370062,0.15117169130645572
SemgHandSubjectCh2,0.7310794357832221,0.2899662311306249,0.629716077422724,0.4202466333999742,0.4275708918277291,0.5302222222222223,0.46880839805292107,0.39126459775658357,0.4715812447150543
ShapeletSim,0.5552017380509,0.11472788274438077,0.08811775120294285,0.13478173651112904,0.13650950394551783,0.5827777777777777,0.7181143123932385,0.12712704267477312,0.7599460670387373
ShapesAll,0.9810350584307178,0.5087390793688102,3.292078917086761,0.712734537684167,0.8328123506339775,0.6466666666666667,0.5328017437422866,0.8040551709942237,0.8637276292003403
SmallKitchenAppliances,0.7205162210338681,0.40541037899130467,0.41920121852453657,0.39048932884982024,0.39368475448885987,0.7309333333333333,0.624773600911025,0.3815733929508023,0.41029631083732426
SmoothSubspace,0.7486263982102908,0.47493142674796074,0.5338076474968296,0.5379668520555935,0.5441800308507478,0.6673333333333333,0.6805567536015523,0.48589266022500566,0.629334879306026
SonyAIBORobotSurface1,0.5419445368829728,0.07157528392064835,0.06755116029637247,0.1066247478757441,0.10721775769931718,0.620299500831947,0.6826744499561443,0.09888735571838651,0.6233787141287486
SonyAIBORobotSurface2,0.629494211115716,0.22995116989834213,0.12714161608069066,0.21055631452958762,0.21106274012489035,0.7318992654774397,0.7437856840495913,0.19104268226388904,0.5569382228427592
StarLightCurves,0.757560251275886,0.49695861549049214,0.5922825462507927,0.5944425761056823,0.594541185917818,0.7208596406022341,0.6997246900742521,0.622386897531489,0.5716998396943545
Strawberry,0.5075866110012451,-0.014943297046939377,0.0602627398338085,0.09978852725158541,0.10215883372181893,0.5610810810810811,0.6013185393794489,0.09249429087997241,0.11990350428866059
SwedishLeaf,0.9285820512820513,0.5307949382204272,1.9576253632061882,0.7417032304150212,0.7583872179519224,0.60288,0.5801163415863543,0.7241201740797685,0.796427143779409
Symbols,0.8932719937716753,0.6671405115857427,1.3803226118759597,0.818840840531128,0.8202238681620593,0.7298492462311558,0.7415396619808556,0.7708012300417029,0.876500410624075
SyntheticControl,0.9177814938684504,0.7410639132417429,1.4598273539012503,0.8527708177621951,0.8560827161732817,0.7663333333333334,0.7989402543844499,0.8147451591424764,0.9063158487099479
ToeSegmentation1,0.5711840173120024,0.14333322596670944,0.10698222336677901,0.16862846608838722,0.17088598948302008,0.6364035087719297,0.6989399689640127,0.1546518902024104,0.5055008652737246
ToeSegmentation2,0.7512462731067382,0.27629550835849004,0.10078383077381084,0.22325713935325933,0.2285657816497016,0.8492307692307695,0.8477363731690886,0.2107036327954382,0.5916738885753918
Trace,0.8511313131313131,0.6558521072852626,0.9848532126078549,0.7587544122566742,0.7674181691235226,0.733,0.7678340041297563,0.7170595677022231,0.8308971608221578
TwoLeadECG,0.6219552501114812,0.2442885937357293,0.16680880484417315,0.24897244107926575,0.24929862058276223,0.6700614574187884,0.7137525215550535,0.24065436933602197,0.5627684621835924
TwoPatterns,0.7947575143785947,0.4847297894741057,0.7907776044815835,0.5890963603835331,0.5894416143330881,0.6698,0.626815602563646,0.5705829488357501,0.6100814475949765
UMD,0.5639957264957266,0.16375236698513415,0.2850487494884599,0.2849293863170157,0.2965144099019861,0.5833333333333334,0.5244292079428104,0.25946255328532286,0.3609053047490916
UWaveGestureLibraryAll,0.8870271335578884,0.5014789884916138,1.2494643509837289,0.6054291489087642,0.6067469228113097,0.6536850921273032,0.5668173018542882,0.600914824371857,0.6127645361075527
UWaveGestureLibraryX,0.8706667471210656,0.4225655907465592,1.033402453408598,0.49933182203666904,0.5009990243812389,0.6090173087660524,0.4969316049822927,0.497002458138608,0.5050820800621634
UWaveGestureLibraryY,0.8331167145417115,0.26488383102677704,0.7661752928931412,0.3705580623528618,0.3726614854675379,0.4536013400335007,0.36100648305840055,0.3684827752023905,0.37696388983596973
UWaveGestureLibraryZ,0.8479403439986866,0.34395180672925313,0.9460151487612591,0.4609626950008404,0.46277431812496517,0.5126186487995533,0.4323524145472275,0.45497458692872395,0.47094141545148716
Wafer,0.5723549551482793,-0.0029831946576971227,0.01181404408039899,0.024460094504026943,0.02463725392543171,0.6736372485399091,0.7046372635514617,0.03453698340161358,0.01942153561935609
Wine,0.4989517819706498,0.005369517636338729,0.026077170210835082,0.037412785257714916,0.04966401017184664,0.5444444444444445,0.582778517363811,0.03762140414358918,0.27356330949814706
WordSynonyms,0.8842709015122807,0.2519833575670645,1.405085830272564,0.43677550294977,0.5083915635418513,0.38119122257053295,0.31588750219898676,0.4983003728654286,0.5192331830171317
Worms,0.6609706083390294,0.23335986414000062,0.4351190070663886,0.3089812226598743,0.3464620156336927,0.5441558441558442,0.47811705028370055,0.2971855425131445,0.41752872870561164
WormsTwoClass,0.5276828434723171,0.05167608813033344,0.02994877005997642,0.037603933457176573,0.04444923050159949,0.6194805194805193,0.6295431915655219,0.04385475857416007,0.4527997375630757
Yoga,0.5014601978437258,0.0012320428125141755,0.002343634672672676,0.0037680555326175024,0.004062080878172521,0.5266333333333334,0.5795844295394079,0.0033936171018269664,0.006611122263807193
