,Rand index,Adjusted Rand index,Mutual information,Adjusted mutual information,Normalized mutual information,Clustering accuracy,Fowlkes-Mallows index,Homogeneity,Completeness
DistalPhalanxOutlineAgeGroup,0.6301324158064853,0.2507356925709333,0.30111525144686047,0.3131981908006438,0.3239743561995672,0.6870503597122302,0.5764743266529934,0.3138469568635487,0.33930113292255504
DistalPhalanxOutlineCorrect,0.508764163372859,0.01090848251818174,0.002707704502913738,0.001679919885753594,0.00426220024110281,0.572463768115942,0.5742466014383958,0.00398664804039374,0.10457873305288228
DistalPhalanxTW,0.7723490772599312,0.3897257504756037,0.7591184195279728,0.49502501833085544,0.516217285474549,0.5589928057553957,0.5442328216846608,0.4626336680245592,0.5916405819399931
ECG200,0.5977979797979798,0.18846108216166296,0.07965983735613774,0.11744506833273512,0.12456404426354697,0.7249999999999999,0.6333242486410989,0.12191248727208763,0.1286878234178832
ECG5000,0.7825515892420538,0.5536893555435102,0.5712035411288212,0.531317301398982,0.5320777863123399,0.6974888888888889,0.7320968085556923,0.6278919539609278,0.46653558830664793
ECGFiveDays,0.6501272182157037,0.30040695308248627,0.2078293630005706,0.31625667092824955,0.31687892707389875,0.7630662020905923,0.6824425370280967,0.29984168546862033,0.3362901144583632
EOGHorizontalSignal,0.8372216525611791,0.09978005639211034,0.7104749868750238,0.23943304957907952,0.29877375995324384,0.28287292817679555,0.18999257686897272,0.28593548269240643,0.31291514322541414
EOGVerticalSignal,0.8417456114843667,0.06820004078193474,0.5174391602626419,0.15442467865211879,0.21639939606421837,0.2596685082872928,0.1551522143470692,0.20824690353198583,0.22522729470174002
Earthquakes,0.5049317068084662,-0.08564054351135711,0.04486814735470679,0.07861888931124802,0.08506966304665113,0.564748201438849,0.6207049381181128,0.0795108138784119,0.09152651028567574
ElectricDevices,0.7918600964377704,0.3179255183449133,0.7229643562645177,0.4075260298026547,0.40831673558560116,0.47947088574763325,0.4463438243595471,0.3947821638822489,0.4231237797827855
EthanolLevel,0.581613627254509,-0.0007888412918535913,0.007425713615000368,-0.001396770460873904,0.005788835617820213,0.28359999999999996,0.28843447567581515,0.005356643753084345,0.006315371903535992
FaceAll,0.8983661071815193,0.4648059368425376,1.6508952860208148,0.6798403177533784,0.6866774663934057,0.6476331360946745,0.5242681241892075,0.6704154239094366,0.704152678071866
FaceFour,0.6928683385579937,0.35993922375386056,0.5312484770788382,0.44537213861412966,0.4667273867518233,0.5215909090909091,0.5928105369751442,0.3907711928848658,0.5859164643260864
FacesUCR,0.89503338927972,0.3854205996902186,1.5083551191055273,0.5959456197272598,0.6028994953213406,0.5671219512195123,0.44509006353454106,0.5924075608037812,0.6142836095500495
FiftyWords,0.9499036646173209,0.3314669143319354,2.3425772529827036,0.49084683009648244,0.6704101191831218,0.43692307692307697,0.36226502883482264,0.6776502608916589,0.6633697193527137
Fish,0.9120065681444991,0.662528400934297,1.4398388784205962,0.7514453084276409,0.7652484705396354,0.7725714285714285,0.7172314837473439,0.7418325605876374,0.7909214481783309
FordA,0.5124493992234704,0.024894986162262902,0.013834797935809934,0.019565403646035283,0.020105156213192386,0.578560606060606,0.5162301592000414,0.019973983633375228,0.02023844953330168
FordB,0.5661731447145538,0.1324736750147039,0.07623489285682053,0.1127735662377457,0.11361029857719478,0.6745679012345678,0.5922394825429718,0.10999144150142066,0.11844960199296636
FreezerRegularTrain,0.619732648574754,0.23949084757893133,0.13333801921100202,0.19582070508228572,0.19603202966822014,0.738701754385965,0.637049752957305,0.1923660990776702,0.20048548514142867
FreezerSmallTrain,0.6188717493980652,0.2377817892739147,0.13834399543716597,0.20501801392533286,0.20523094594791208,0.7306666666666668,0.6447116908292742,0.199588196153965,0.21223674109443608
GunPoint,0.5106219239373602,0.021843878229860336,0.02650096662241245,0.04015219093047999,0.045101456580736714,0.5479999999999998,0.5296263301473227,0.03823771685817455,0.05910300355468895
GunPointAgeSpan,0.5285674100863975,0.05755497173741268,0.042727200084603165,0.06650071625427138,0.06878285563834816,0.6063291139240505,0.5608340923190849,0.061649445432183723,0.07961542181472181
GunPointMaleVersusFemale,0.6467430178822584,0.29359174894905715,0.21076617130842124,0.3267934916808107,0.3285270391899785,0.7493670886075949,0.6874864813419858,0.30463491630497147,0.3635296569523184
GunPointOldVersusYoung,0.5221959356991204,0.044739481290914276,0.05601193983712199,0.09570929580777342,0.09846247343436089,0.5933333333333334,0.6075831081146453,0.0809405931444221,0.1353426698365437
Ham,0.5065934065934066,0.016099630129079487,0.01155279201968693,0.010217273360468212,0.017287290466931206,0.5533333333333333,0.5790619674699921,0.016676977415274775,0.11821706907226684
HandOutlines,0.5418809052955396,0.010374465789690803,0.005347886481800701,0.01011497605011325,0.014994660268862864,0.6467567567567567,0.7312575361756503,0.00818838282638401,0.13812972531102924
Haptics,0.6517492279707263,0.057845356409414,0.13237772412297294,0.07680962873320103,0.09041987384374513,0.3337662337662337,0.28187035347684,0.08232732561504442,0.10072066935032105
Herring,0.5058035714285714,0.005767169841476477,0.006224577402164458,-0.002057429111941611,0.009757173878933599,0.5734375,0.5744104666916997,0.009215253566040083,0.11043765227358256
HouseTwenty,0.8315909414613303,0.6611918185831109,0.3952427701136635,0.5885632139581289,0.5905488542602547,0.8941176470588237,0.8569497251240602,0.5809436078465102,0.7005633303126991
InlineSkate,0.7303288623944362,0.05693023829898365,0.24112990235551965,0.11472448013977607,0.1315601960790505,0.2667272727272727,0.21785156513024226,0.12564695990615565,0.13822164999298694
InsectEPGRegularTrain,0.7825754631428941,0.542283543716095,0.5577440219620153,0.552833757253342,0.5564925065683127,0.7763052208835342,0.720710130453664,0.545831684612529,0.5699772388756409
InsectEPGSmallTrain,0.7526849332815132,0.47857341559067273,0.5180482390263568,0.5103238639561067,0.5143194782592364,0.7140562248995985,0.6807100939474382,0.5069837270933009,0.5243864681361381
InsectWingbeatSound,0.8667114806478121,0.30168911423380657,1.1020367434608045,0.4756216895087574,0.481387547805597,0.44676767676767676,0.37875461484952183,0.45958501856284795,0.5054824801291655
ItalyPowerDemand,0.5106071778350028,0.02157755991647227,0.024840933424815737,0.043534942564156826,0.044348624804835104,0.5485908649173956,0.5952929000803648,0.03583811119944774,0.06534870640093689
LargeKitchenAppliances,0.5248869875222816,0.011901842209063025,0.019904073018563655,0.013838895902391327,0.01923636729384695,0.39786666666666665,0.3885572409274345,0.018117468031141493,0.020730081121547405
Lightning2,0.5036065573770492,0.008663311234944184,0.016172303933958743,0.012281116196590907,0.02551256577919958,0.5639344262295083,0.5358121730753781,0.0234454578038839,0.028242735058089656
Lightning7,0.7767884322678842,0.3169024469579004,0.9238908881077863,0.4607564214336156,0.5374954066050506,0.5739726027397261,0.46010856789803267,0.49142535113409097,0.5939440574635145
Mallat,0.9273722683510774,0.7179728936242029,1.7267570807100765,0.8779433338326845,0.8786018114662998,0.69863539445629,0.77102093694785,0.8304088114222846,0.9328703448063796
Meat,0.6204519774011299,0.2968405272888953,0.3828335016509948,0.43360814127427794,0.45155325167296684,0.5783333333333333,0.6242482587289706,0.34847007046964557,0.6427611497502002
MedicalImages,0.6641997781013799,0.05323650882473461,0.5327711084231387,0.2571299951018788,0.2800117109280743,0.2885526315789474,0.2522896690315948,0.3119367512100147,0.25406811231942555
MiddlePhalanxOutlineAgeGroup,0.5204142262965792,0.05761505936277579,0.09776952103981204,0.10243418868764616,0.11710809817156584,0.5129870129870129,0.5071596523325812,0.10009010408449384,0.16675156794207438
MiddlePhalanxOutlineCorrect,0.5129422917407275,0.013042265145429388,0.005014569148888668,0.007391378807646327,0.010859911589809817,0.5852233676975944,0.6790207013473426,0.007339948582844753,0.12105749284340013
MiddlePhalanxTW,0.7795603089720737,0.3655818750923946,0.6865776944800065,0.42057994915685526,0.44377950520876064,0.5207792207792209,0.5080986448581569,0.417151637963701,0.47580140979385555
MixedShapesRegularTrain,0.8880533836888842,0.685570717153429,1.1488917298795347,0.744524030946647,0.7450730340417842,0.8156701030927834,0.7607609182757422,0.7279391277418833,0.7646949312052109
MixedShapesSmallTrain,0.8751838317852403,0.6348245525490506,1.071859134854153,0.6847480503760162,0.6854158762937539,0.8127422680412371,0.7150809531609668,0.6791311865128613,0.6919800682416473
MoteStrain,0.7139964705551852,0.4275762143186162,0.2870636735980542,0.42682548250787483,0.4271749672848644,0.8068690095846647,0.7335450144948947,0.41598573235792735,0.4413763723057314
NonInvasiveFetalECGThorax1,0.9713688634608708,0.5041390882367117,2.8230335514919633,0.760733804367145,0.7878473712873605,0.6065139949109415,0.5295861369150724,0.756583704285299,0.8218870496560171
NonInvasiveFetalECGThorax2,0.9740640433658265,0.5418370716502812,2.920016128271891,0.7869952739189167,0.8115833528251206,0.6168447837150127,0.5649307475046619,0.7825754028793565,0.8428862058787872
OSULeaf,0.9045471691642947,0.6972252777318102,1.36446597905747,0.79089739217379,0.7976743040962433,0.7685950413223142,0.7595874746555669,0.7764027570780286,0.8212798372193397
OliveOil,0.8144827586206895,0.5537413303718611,0.7843622090558332,0.5797969144995788,0.6370073578366136,0.7466666666666667,0.6858180105424043,0.6056905064062275,0.6718227617968539
PhalangesOutlinesCorrect,0.5192290012593396,0.031707915310267294,0.007932641902866615,0.011412677651898049,0.012308892100208864,0.5994172494172495,0.5612839595883655,0.011886555331605686,0.01276245708811596
Phoneme,0.9192796388452846,0.09341225167566534,1.0449915284208011,0.24743845479251206,0.3196136623629294,0.21223628691983118,0.13579991742034866,0.31944704117380407,0.31981296947196813
PigAirwayPressure,0.962736900780379,0.05636016823031008,2.450243990408972,0.09418437260152027,0.6452490707026118,0.30865384615384617,0.07699407186379477,0.6201196800101859,0.672566141461979
PigArtPressure,0.9847686733556298,0.5620366389383047,3.4266296052835785,0.6937090550309618,0.886642317951275,0.6923076923076922,0.5790031639087722,0.8672281057149783,0.9069908688291749
PigCVP,0.9823021181716834,0.49553557247123453,3.339366747429243,0.6332092162036014,0.8642110161344103,0.6644230769230768,0.5132954892000523,0.8451431967421487,0.8841840121558497
Plane,0.9840293040293041,0.9382885801715197,1.8406867019381117,0.9613864139593538,0.965422902674435,0.9571428571428571,0.9488802067285018,0.9577762913779836,0.9737020137351552
PowerCons,0.5666604593420235,0.1349930815597425,0.08886520048277431,0.1352314322181964,0.1396044887068621,0.655,0.6314267915076861,0.12820538404410203,0.1647143801078455
ProximalPhalanxOutlineAgeGroup,0.7838115734098517,0.5500297606036822,0.5005539617600185,0.5042358668866174,0.5093285969262741,0.7268292682926828,0.7296801852140408,0.5442830979756351,0.4786131593388263
ProximalPhalanxOutlineCorrect,0.5387510368527078,0.060900293486418414,0.06882785499727354,0.10377605801723049,0.10589451746858274,0.6412371134020619,0.5893815568384924,0.11031267633242232,0.20181693150381047
ProximalPhalanxTW,0.8123146819703491,0.48564383509609466,0.8665231491245275,0.5488999193196962,0.5669637326005257,0.5970731707317073,0.6117422825901011,0.6069570625019789,0.5322685147330596
RefrigerationDevices,0.5710017825311943,0.06652177676928177,0.08589064736232932,0.07627974912439754,0.08095344129263189,0.4594666666666667,0.39783364515379055,0.07818103642956509,0.08400764248118306
Rock,0.7866122448979593,0.47803922598331494,0.7894524571882401,0.5753532310187623,0.6101819038584934,0.658,0.6278486716538121,0.6148977597607753,0.606698357907538
ScreenType,0.5519358288770053,0.04233375213821135,0.06121845410425534,0.053049955430118235,0.058134244337244644,0.43546666666666667,0.39252136177957314,0.055723438319147944,0.0610828869625437
SemgHandGenderCh2,0.5275943238731219,0.01495284403997139,0.014719259262927293,0.032896355371591794,0.034512259274531935,0.6104999999999999,0.6317332813370918,0.022734320290664065,0.08318916039898178
SemgHandMovementCh2,0.7021984657263054,0.057353201905027726,0.23261029349989942,0.12255699285149364,0.13776378958368926,0.3011111111111111,0.23971203348101366,0.1298222766474984,0.1467517750243525
SemgHandSubjectCh2,0.7164810690423162,0.2546635961341157,0.5799529526603842,0.3869491751893855,0.39468352538149165,0.5117777777777778,0.4426032799383858,0.3603450298888933,0.43630166591332287
ShapeletSim,0.5403476101800124,0.08343579877455662,0.06382289937094518,0.10069990747242774,0.10456849342636103,0.61,0.645264056409993,0.09207698041761794,0.33786303217793157
ShapesAll,0.9816800222593212,0.490557905558361,3.24090320732252,0.6697936637080929,0.8117287319178749,0.6333333333333333,0.5076902063397611,0.7915560495874837,0.8330047098313393
SmallKitchenAppliances,0.7396862745098038,0.4353263954845642,0.4419746589406226,0.4084337739300062,0.4114758092420228,0.7629333333333332,0.6366922885157188,0.4023026717427727,0.4236345545978037
SmoothSubspace,0.7521879194630872,0.44667827612898414,0.5220844135518089,0.47646407678984304,0.48305753718411804,0.6859999999999999,0.634268791749641,0.47522171282532455,0.4922615614680696
SonyAIBORobotSurface1,0.6019256794231835,0.1968692023413818,0.14745398708731935,0.22878136334175964,0.22997902636103423,0.6585690515806989,0.6855166361396579,0.21585617196246956,0.26264167099020863
SonyAIBORobotSurface2,0.7192020774731718,0.42276426096040504,0.2485847268971048,0.39061791323689726,0.39123199309543766,0.8122770199370409,0.7854472437152056,0.37352280441456254,0.4368877515929528
StarLightCurves,0.7482356989749565,0.474615878081942,0.5889125377199181,0.5801519040933633,0.5802524065419022,0.7040189412336085,0.6809206443648192,0.6188455992652093,0.5461920925707104
Strawberry,0.5032754705925437,-0.02043255228778393,0.0694497599407377,0.1174529055972029,0.11951402397208495,0.5451351351351351,0.5911905385609743,0.10659499244836905,0.13633873730855436
SwedishLeaf,0.9305076923076923,0.5238228766346934,1.9574651178432372,0.7346588005384153,0.7519127956857228,0.6016,0.5686422840194577,0.724060899765951,0.7824991242658597
Symbols,0.9009621548385791,0.6705496324890037,1.3874723474222956,0.7990338707641175,0.8005125925327962,0.7506532663316584,0.7345639017833716,0.7747937930165996,0.8291709201134255
SyntheticControl,0.9179420289855071,0.7476281065842378,1.4608519496126942,0.836505709710978,0.8406475439721719,0.806,0.8031735621102344,0.8153169968969518,0.8710998778621141
ToeSegmentation1,0.6177409382487056,0.23598007780017166,0.1568764080719231,0.23702749409285526,0.2406269595970727,0.6978070175438597,0.6844890816157363,0.22677817185860966,0.28179776731744666
ToeSegmentation2,0.8002146690518783,0.4544593335442014,0.15788981715548098,0.3316196328187527,0.33900588058857434,0.8861538461538462,0.8707882116328157,0.3300922161882357,0.4146668965109635
Trace,0.8842424242424242,0.7028724096724344,1.0615781812743177,0.77387497048105,0.7819093157081112,0.78,0.7828218690143184,0.7729220781348782,0.7926351701021528
TwoLeadECG,0.6040046845273273,0.20825384596782662,0.14098296679403532,0.21238798947394258,0.2130550976938092,0.6786654960491658,0.6653437528079342,0.203395540137311,0.23877459845097815
TwoPatterns,0.7887777569392348,0.4706986184278209,0.7476682339417677,0.5573035760366418,0.5576762530333641,0.6958750000000001,0.6168639954862891,0.5394775259890994,0.5772729153162853
UMD,0.6150058275058274,0.22085547577849982,0.31772045071822286,0.30836540811696267,0.3192142092486173,0.5715277777777776,0.5331129082320186,0.2892016173452854,0.36293983882468134
UWaveGestureLibraryAll,0.8776599806878259,0.45790814052539347,1.1513423855812157,0.5568267991280603,0.5583043467354882,0.6171412618648799,0.5284918608969256,0.5537242474174604,0.5630296364161356
UWaveGestureLibraryX,0.8576893122411835,0.3728815091577961,0.9368903313363297,0.4550853039545304,0.456913332841407,0.5681183696259072,0.4550235749399539,0.4505861159363266,0.4634883065696392
UWaveGestureLibraryY,0.8253909249620843,0.23522464281309316,0.7011547528379813,0.33987449976601225,0.34208194163838945,0.44782244556113904,0.33590299868612356,0.33721192991813104,0.3471942129316425
UWaveGestureLibraryZ,0.8446134922338896,0.32558814911406453,0.8825427612429915,0.4289767926154947,0.4308924410938005,0.48972640982691235,0.41569012698156893,0.42444830695285046,0.43764192314944533
Wafer,0.5500757961597664,-0.01425937974994139,0.029134545813788104,0.05792285075979159,0.05808907135883865,0.6346852693056457,0.6844778444978855,0.08517145512041867,0.04439099353585212
Wine,0.49608665269042634,0.0009804924807870733,0.00896312588337055,0.0044304455952282225,0.015329636534370413,0.538888888888889,0.5954449912095041,0.012931057262802198,0.31937225563290245
WordSynonyms,0.8894799781499291,0.22625079209466636,1.2994040922981527,0.3733118324582299,0.45839770270529934,0.3551724137931035,0.28794061358845446,0.46082134610198855,0.4561001216908866
Worms,0.6463431305536569,0.21810387351550956,0.4105252110342856,0.29967793732795983,0.3340851374818038,0.5233766233766233,0.4738227377186848,0.2803880216106779,0.41777215834562237
WormsTwoClass,0.5183185235816815,0.03203515689254018,0.018782591571810676,0.02378823082120752,0.027482742854526742,0.6025974025974025,0.6454668148802628,0.02750383461922574,0.6274796635905509
Yoga,0.5017316883405579,0.001516701213594786,0.0030209202954454414,0.005128749478608528,0.005432237511938864,0.5274666666666666,0.5908847866736214,0.004374336536926483,0.009356693982868296
